Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
09:59:01.227,,-18,-23,1062
09:59:01.265,,-18,-24,1062
09:59:01.303,,-18,-23,1062
09:59:01.341,,-17,-23,1061
09:59:01.379,,-18,-24,1062
09:59:01.417,,-18,-23,1062
09:59:01.455,,-19,-23,1062
09:59:01.493,,-18,-23,1062
09:59:01.531,,-19,-23,1062
09:59:01.569,,-18,-23,1063
09:59:01.607,,-19,-26,1057
09:59:01.645,,-18,-20,1068
09:59:01.683,,-16,-24,1061
09:59:01.721,,-19,-23,1062
09:59:01.759,,-19,-23,1063
09:59:01.797,,-18,-24,1062
09:59:01.835,,-18,-23,1063
09:59:01.873,,-17,-23,1061
09:59:01.911,,-19,-24,1063
09:59:01.949,,-19,-23,1063
09:59:01.987,,-17,-23,1062
09:59:02.025,,-18,-23,1063
09:59:02.146,,-17,-23,1062
09:59:02.147,,-17,-23,1062
09:59:02.149,,-17,-23,1062
09:59:02.177,,-18,-23,1062
09:59:02.215,,-18,-23,1062
09:59:02.253,,-18,-23,1062
